image_file,image_id,image_size,class,embedding_file,embedding_method,embedding_dimension,time_delay,ordinal_pattern,ordinal_probability
./img/128/cracker/00364.png,364,"(128, 128)",cracker,./emb/128/hilbert\cracker\00364.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21102429 0.14796728 0.14503724 0.15162984 0.14869979 0.19564156]
./img/128/cracker/00365.png,365,"(128, 128)",cracker,./emb/128/hilbert\cracker\00365.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21340496 0.14711268 0.14705164 0.14619705 0.14619705 0.20003663]
./img/128/cracker/00366.png,366,"(128, 128)",cracker,./emb/128/hilbert\cracker\00366.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21505311 0.14528141 0.14442681 0.14802832 0.14711268 0.20009767]
./img/128/cracker/00367.png,367,"(128, 128)",cracker,./emb/128/hilbert\cracker\00367.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21340496 0.14992064 0.1436943  0.15126358 0.14503724 0.19667928]
./img/128/cracker/00368.png,368,"(128, 128)",cracker,./emb/128/hilbert\cracker\00368.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20907093 0.14949335 0.15059211 0.14576975 0.14692956 0.1981443 ]
./img/128/cracker/00369.png,369,"(128, 128)",cracker,./emb/128/hilbert\cracker\00369.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22652912 0.14076425 0.13856672 0.14802832 0.14583079 0.2002808 ]
./img/128/cracker/00370.png,370,"(128, 128)",cracker,./emb/128/hilbert\cracker\00370.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21322183 0.14863875 0.14674643 0.15193505 0.14998169 0.18947625]
./img/128/cracker/00371.png,371,"(128, 128)",cracker,./emb/128/hilbert\cracker\00371.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20955927 0.15285069 0.15083628 0.14595288 0.14399951 0.19680137]
./img/128/cracker/00372.png,372,"(128, 128)",cracker,./emb/128/hilbert\cracker\00372.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21554145 0.14723477 0.14296179 0.14796728 0.1436943  0.20260042]
./img/128/cracker/00373.png,373,"(128, 128)",cracker,./emb/128/hilbert\cracker\00373.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21193993 0.14766207 0.14705164 0.15132462 0.15077524 0.19124649]
./img/128/cracker/00374.png,374,"(128, 128)",cracker,./emb/128/hilbert\cracker\00374.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22164571 0.13887193 0.14210719 0.14631913 0.14949335 0.20156269]
./img/128/cracker/00375.png,375,"(128, 128)",cracker,./emb/128/hilbert\cracker\00375.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22073007 0.1424124  0.1428397  0.14460994 0.14503724 0.20437065]
./img/128/cracker/00376.png,376,"(128, 128)",cracker,./emb/128/hilbert\cracker\00376.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21627396 0.14485411 0.14564766 0.14979856 0.15059211 0.1928336 ]
./img/128/cracker/00377.png,377,"(128, 128)",cracker,./emb/128/hilbert\cracker\00377.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21126847 0.14869979 0.15089733 0.14674643 0.14900501 0.19338298]
./img/128/cracker/00378.png,378,"(128, 128)",cracker,./emb/128/hilbert\cracker\00378.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21895983 0.14467098 0.14198511 0.14680747 0.1441216  0.20345501]
./img/128/cracker/00379.png,379,"(128, 128)",cracker,./emb/128/hilbert\cracker\00379.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21975339 0.14338909 0.14583079 0.14375534 0.14619705 0.20107435]
./img/128/cracker/00380.png,380,"(128, 128)",cracker,./emb/128/hilbert\cracker\00380.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2209132  0.14277866 0.14015383 0.14802832 0.14534245 0.20278354]
./img/128/cracker/00381.png,381,"(128, 128)",cracker,./emb/128/hilbert\cracker\00381.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22591869 0.14155781 0.13905506 0.14448785 0.14192406 0.20705653]
./img/128/cracker/00382.png,382,"(128, 128)",cracker,./emb/128/hilbert\cracker\00382.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22756684 0.13746795 0.14155781 0.14259553 0.14674643 0.20406544]
./img/128/cracker/00383.png,383,"(128, 128)",cracker,./emb/128/hilbert\cracker\00383.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22616286 0.14119155 0.140398   0.14399951 0.14320596 0.20504212]
./img/128/cracker/00384.png,384,"(128, 128)",cracker,./emb/128/hilbert\cracker\00384.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22872665 0.13960444 0.14009278 0.14064217 0.14119155 0.2097424 ]
./img/128/cracker/00385.png,385,"(128, 128)",cracker,./emb/128/hilbert\cracker\00385.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21285557 0.14998169 0.14564766 0.14833354 0.14406055 0.19912099]
./img/128/cracker/00386.png,386,"(128, 128)",cracker,./emb/128/hilbert\cracker\00386.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21816628 0.14363326 0.14601392 0.14625809 0.14863875 0.19728971]
./img/128/cracker/00387.png,387,"(128, 128)",cracker,./emb/128/hilbert\cracker\00387.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22176779 0.14552558 0.14113051 0.1436943  0.13929923 0.20858259]
./img/128/cracker/00388.png,388,"(128, 128)",cracker,./emb/128/hilbert\cracker\00388.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23141253 0.14052008 0.13874985 0.14625809 0.14442681 0.19863265]
./img/128/cracker/00389.png,389,"(128, 128)",cracker,./emb/128/hilbert\cracker\00389.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23196191 0.13771212 0.13807838 0.14186302 0.14216823 0.20821634]
./img/128/cracker/00390.png,390,"(128, 128)",cracker,./emb/128/hilbert\cracker\00390.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22988646 0.13673544 0.13643023 0.14351117 0.14320596 0.21023074]
./img/128/cracker/00391.png,391,"(128, 128)",cracker,./emb/128/hilbert\cracker\00391.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22866561 0.137529   0.13923819 0.14161885 0.14338909 0.20955927]
./img/128/cracker/00392.png,392,"(128, 128)",cracker,./emb/128/hilbert\cracker\00392.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22738371 0.13862776 0.13978757 0.14192406 0.14302283 0.20925406]
./img/128/cracker/00393.png,393,"(128, 128)",cracker,./emb/128/hilbert\cracker\00393.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23684532 0.1371017  0.1338054  0.13826151 0.13496521 0.21902088]
./img/128/cracker/00394.png,394,"(128, 128)",cracker,./emb/128/hilbert\cracker\00394.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22591869 0.14088634 0.13990966 0.14314492 0.14216823 0.20797216]
./img/128/cracker/00395.png,395,"(128, 128)",cracker,./emb/128/hilbert\cracker\00395.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22817727 0.13881089 0.13978757 0.14192406 0.14290074 0.20839946]
./img/128/cracker/00396.png,396,"(128, 128)",cracker,./emb/128/hilbert\cracker\00396.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23599072 0.13685753 0.13746795 0.13478208 0.13533146 0.21957026]
./img/128/cracker/00397.png,397,"(128, 128)",cracker,./emb/128/hilbert\cracker\00397.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24050787 0.13704065 0.13520938 0.13826151 0.13643023 0.21255036]
./img/128/cracker/00398.png,398,"(128, 128)",cracker,./emb/128/hilbert\cracker\00398.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24337688 0.13057014 0.13679648 0.13148578 0.13771212 0.2200586 ]
./img/128/cracker/00399.png,399,"(128, 128)",cracker,./emb/128/hilbert\cracker\00399.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24661214 0.12886094 0.13118056 0.13319497 0.13545355 0.22469784]
./img/128/cracker/00400.png,400,"(128, 128)",cracker,./emb/128/hilbert\cracker\00400.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24093517 0.13368331 0.13331706 0.13356123 0.13319497 0.22530827]
./img/128/cracker/00401.png,401,"(128, 128)",cracker,./emb/128/hilbert\cracker\00401.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24752777 0.12867782 0.13099744 0.1325235  0.13484312 0.22543035]
./img/128/cracker/00402.png,402,"(128, 128)",cracker,./emb/128/hilbert\cracker\00402.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25051886 0.12782322 0.12660237 0.13429374 0.13307288 0.22768893]
./img/128/cracker/00403.png,403,"(128, 128)",cracker,./emb/128/hilbert\cracker\00403.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24178977 0.13411061 0.12910512 0.14222928 0.13722378 0.21554145]
./img/128/cracker/00404.png,404,"(128, 128)",cracker,./emb/128/hilbert\cracker\00404.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24331583 0.13459895 0.13215725 0.14009278 0.13759004 0.21224515]
./img/128/cracker/00405.png,405,"(128, 128)",cracker,./emb/128/hilbert\cracker\00405.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24288854 0.13319497 0.12934929 0.13820046 0.13435478 0.22201196]
./img/128/linen/00406.png,406,"(128, 128)",linen,./emb/128/hilbert\linen\00406.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28598462 0.11567574 0.1118911  0.12190209 0.11817849 0.24636796]
./img/128/linen/00407.png,407,"(128, 128)",linen,./emb/128/hilbert\linen\00407.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28488585 0.11616408 0.11683555 0.11994872 0.12055915 0.24160664]
./img/128/linen/00408.png,408,"(128, 128)",linen,./emb/128/hilbert\linen\00408.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28195581 0.11463802 0.116042   0.11921621 0.12055915 0.24758882]
./img/128/linen/00409.png,409,"(128, 128)",linen,./emb/128/hilbert\linen\00409.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25778293 0.12513735 0.12367232 0.12562569 0.12416066 0.24362105]
./img/128/linen/00410.png,410,"(128, 128)",linen,./emb/128/hilbert\linen\00410.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25546331 0.12232939 0.1230619  0.13148578 0.13221829 0.23544134]
./img/128/linen/00411.png,411,"(128, 128)",linen,./emb/128/hilbert\linen\00411.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25357099 0.12611403 0.12599194 0.12757905 0.12751801 0.23922598]
./img/128/linen/00412.png,412,"(128, 128)",linen,./emb/128/hilbert\linen\00412.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28635087 0.11659138 0.11494323 0.12409962 0.12251251 0.23550238]
./img/128/linen/00413.png,413,"(128, 128)",linen,./emb/128/hilbert\linen\00413.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2931266  0.11378342 0.1151874  0.12171896 0.12318398 0.23299963]
./img/128/linen/00414.png,414,"(128, 128)",linen,./emb/128/hilbert\linen\00414.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28158955 0.11207423 0.11543157 0.12434379 0.12770114 0.23885972]
./img/128/linen/00415.png,415,"(128, 128)",linen,./emb/128/hilbert\linen\00415.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25485289 0.12709071 0.12544256 0.12873886 0.12709071 0.23678428]
./img/128/linen/00416.png,416,"(128, 128)",linen,./emb/128/hilbert\linen\00416.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25332682 0.12666341 0.12440483 0.13124161 0.12904407 0.23531925]
./img/128/linen/00417.png,417,"(128, 128)",linen,./emb/128/hilbert\linen\00417.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25051886 0.12690758 0.12544256 0.13020388 0.12873886 0.23818826]
./img/128/linen/00418.png,418,"(128, 128)",linen,./emb/128/hilbert\linen\00418.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23592968 0.13203516 0.13398852 0.13588084 0.13777317 0.22439263]
./img/128/linen/00419.png,419,"(128, 128)",linen,./emb/128/hilbert\linen\00419.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23629593 0.13270663 0.1316689  0.13942132 0.13844463 0.22146258]
./img/128/linen/00420.png,420,"(128, 128)",linen,./emb/128/hilbert\linen\00420.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23715053 0.13325601 0.13356123 0.13722378 0.137529   0.22127945]
./img/128/linen/00421.png,421,"(128, 128)",linen,./emb/128/hilbert\linen\00421.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24710048 0.13063118 0.13069222 0.12959346 0.1296545  0.23232817]
./img/128/linen/00422.png,422,"(128, 128)",linen,./emb/128/hilbert\linen\00422.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24929801 0.12825052 0.1287999  0.13124161 0.13179099 0.23061897]
./img/128/linen/00423.png,423,"(128, 128)",linen,./emb/128/hilbert\linen\00423.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2494201  0.1296545  0.12788426 0.12959346 0.12776218 0.23568551]
./img/128/linen/00424.png,424,"(128, 128)",linen,./emb/128/hilbert\linen\00424.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23580759 0.13771212 0.1353925  0.13459895 0.13227933 0.2242095 ]
./img/128/linen/00425.png,425,"(128, 128)",linen,./emb/128/hilbert\linen\00425.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23531925 0.13429374 0.13429374 0.13722378 0.13716274 0.22170675]
./img/128/linen/00426.png,426,"(128, 128)",linen,./emb/128/hilbert\linen\00426.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23397632 0.13716274 0.1329508  0.13942132 0.13527042 0.22121841]
./img/128/linen/00427.png,427,"(128, 128)",linen,./emb/128/hilbert\linen\00427.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22726163 0.14143572 0.13966549 0.13697961 0.13527042 0.21938713]
./img/128/linen/00428.png,428,"(128, 128)",linen,./emb/128/hilbert\linen\00428.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2279331  0.13777317 0.13685753 0.13789525 0.13697961 0.22256135]
./img/128/linen/00429.png,429,"(128, 128)",linen,./emb/128/hilbert\linen\00429.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22939812 0.1358198  0.13832255 0.13630814 0.13887193 0.22127945]
./img/128/linen/00430.png,430,"(128, 128)",linen,./emb/128/hilbert\linen\00430.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2308021  0.13820046 0.13551459 0.14106947 0.13844463 0.21596875]
./img/128/linen/00431.png,431,"(128, 128)",linen,./emb/128/hilbert\linen\00431.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23183982 0.13643023 0.13514833 0.14009278 0.13874985 0.21773898]
./img/128/linen/00432.png,432,"(128, 128)",linen,./emb/128/hilbert\linen\00432.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23226712 0.13643023 0.13777317 0.13704065 0.13844463 0.21804419]
./img/128/linen/00433.png,433,"(128, 128)",linen,./emb/128/hilbert\linen\00433.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22964229 0.1386888  0.13423269 0.14338909 0.13893298 0.21511415]
./img/128/linen/00434.png,434,"(128, 128)",linen,./emb/128/hilbert\linen\00434.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22671225 0.13832255 0.13899402 0.14100842 0.14161885 0.21334391]
./img/128/linen/00435.png,435,"(128, 128)",linen,./emb/128/hilbert\linen\00435.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22353803 0.13874985 0.14186302 0.13917715 0.14229032 0.21438164]
./img/128/linen/00436.png,436,"(128, 128)",linen,./emb/128/hilbert\linen\00436.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21926505 0.13929923 0.14381638 0.14222928 0.14680747 0.20858259]
./img/128/linen/00437.png,437,"(128, 128)",linen,./emb/128/hilbert\linen\00437.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22958125 0.13759004 0.1386888  0.14314492 0.14424368 0.20675131]
./img/128/linen/00438.png,438,"(128, 128)",linen,./emb/128/hilbert\linen\00438.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22451471 0.14180198 0.13820046 0.14137468 0.13777317 0.216335  ]
./img/128/linen/00439.png,439,"(128, 128)",linen,./emb/128/hilbert\linen\00439.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22298865 0.14021487 0.14167989 0.14180198 0.143267   0.21004761]
./img/128/linen/00440.png,440,"(128, 128)",linen,./emb/128/hilbert\linen\00440.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22011964 0.14314492 0.14088634 0.1424124  0.14015383 0.21328287]
./img/128/linen/00441.png,441,"(128, 128)",linen,./emb/128/hilbert\linen\00441.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21883775 0.1428397  0.1441216  0.13960444 0.14088634 0.21371017]
./img/128/linen/00442.png,442,"(128, 128)",linen,./emb/128/hilbert\linen\00442.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22280552 0.14198511 0.13978757 0.14460994 0.1424124  0.20839946]
./img/128/linen/00443.png,443,"(128, 128)",linen,./emb/128/hilbert\linen\00443.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21523623 0.14399951 0.14589183 0.14534245 0.14717373 0.20235624]
./img/128/linen/00444.png,444,"(128, 128)",linen,./emb/128/hilbert\linen\00444.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21639604 0.1436943  0.14345013 0.14442681 0.14418264 0.20785008]
./img/128/linen/00445.png,445,"(128, 128)",linen,./emb/128/hilbert\linen\00445.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21285557 0.14680747 0.14638017 0.14558662 0.14515932 0.20321084]
./img/128/linen/00446.png,446,"(128, 128)",linen,./emb/128/hilbert\linen\00446.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2101697  0.14845562 0.14546453 0.14723477 0.14418264 0.20449274]
./img/128/linen/00447.png,447,"(128, 128)",linen,./emb/128/hilbert\linen\00447.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.213466   0.14406055 0.14167989 0.14808937 0.14564766 0.20705653]
./img/128/linen/00448.png,448,"(128, 128)",linen,./emb/128/hilbert\linen\00448.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21065804 0.14650226 0.14747894 0.14503724 0.14595288 0.20437065]
./img/128/linen/00449.png,449,"(128, 128)",linen,./emb/128/hilbert\linen\00449.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21438164 0.14528141 0.143267   0.146136   0.1441216  0.20681236]
./img/128/linen/00450.png,450,"(128, 128)",linen,./emb/128/hilbert\linen\00450.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21444268 0.14644122 0.14448785 0.14802832 0.14607496 0.20052497]
./img/128/linen/00451.png,451,"(128, 128)",linen,./emb/128/hilbert\linen\00451.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21212306 0.14595288 0.14827249 0.14839458 0.1507142  0.19454279]
./img/128/linen/00452.png,452,"(128, 128)",linen,./emb/128/hilbert\linen\00452.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2031498  0.14924918 0.1511415  0.15278965 0.15468197 0.18898791]
./img/128/linen/00453.png,453,"(128, 128)",linen,./emb/128/hilbert\linen\00453.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20681236 0.14839458 0.14686851 0.14888292 0.14729581 0.20174582]
./img/128/linen/00454.png,454,"(128, 128)",linen,./emb/128/hilbert\linen\00454.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20479795 0.14973752 0.15053107 0.15278965 0.15364424 0.18849957]
./img/128/linen/00455.png,455,"(128, 128)",linen,./emb/128/hilbert\linen\00455.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19118545 0.1540105  0.15681846 0.15431571 0.15706263 0.18660725]
./img/128/linen/00456.png,456,"(128, 128)",linen,./emb/128/hilbert\linen\00456.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20583567 0.15077524 0.1511415  0.14766207 0.14808937 0.19649615]
./img/128/linen/00457.png,457,"(128, 128)",linen,./emb/128/hilbert\linen\00457.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20095226 0.15230131 0.14753998 0.15803931 0.15333903 0.1878281 ]
./img/128/linen/00458.png,458,"(128, 128)",linen,./emb/128/hilbert\linen\00458.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20327188 0.14955439 0.15150775 0.14717373 0.14912709 0.19936516]
./img/128/linen/00459.png,459,"(128, 128)",linen,./emb/128/hilbert\linen\00459.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20125748 0.15108045 0.15047003 0.15169088 0.15108045 0.19442071]
./img/128/linen/00460.png,460,"(128, 128)",linen,./emb/128/hilbert\linen\00460.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19582469 0.15364424 0.15785618 0.15260652 0.15675742 0.18331095]
./img/128/linen/00461.png,461,"(128, 128)",linen,./emb/128/hilbert\linen\00461.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19716762 0.15620803 0.15480405 0.15498718 0.15364424 0.18318887]
./img/128/linen/00462.png,462,"(128, 128)",linen,./emb/128/hilbert\linen\00462.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19564156 0.15187401 0.15449884 0.15413258 0.15675742 0.18709559]
./img/128/linen/00463.png,463,"(128, 128)",linen,./emb/128/hilbert\linen\00463.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17195703 0.16597485 0.16548651 0.167623   0.16713466 0.16182395]
./img/128/linen/00464.png,464,"(128, 128)",linen,./emb/128/hilbert\linen\00464.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1713466  0.16817238 0.16505921 0.16646319 0.16335002 0.16560859]
./img/128/linen/00465.png,465,"(128, 128)",linen,./emb/128/hilbert\linen\00465.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17909901 0.16200708 0.16573068 0.16261751 0.16634111 0.16420461]
./img/128/linen/00466.png,466,"(128, 128)",linen,./emb/128/hilbert\linen\00466.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17714565 0.16182395 0.164754   0.16280063 0.16573068 0.16774509]
./img/128/linen/00467.png,467,"(128, 128)",linen,./emb/128/hilbert\linen\00467.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19362715 0.15694054 0.15449884 0.16072519 0.15828348 0.1759248 ]
./img/128/linen/00468.png,468,"(128, 128)",linen,./emb/128/hilbert\linen\00468.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.19753388 0.15291173 0.1540105  0.15895495 0.16011476 0.17647418]
./img/128/linen/00469.png,469,"(128, 128)",linen,./emb/128/hilbert\linen\00469.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1717739  0.16548651 0.17024783 0.16731779 0.17207911 0.15309486]
./img/128/linen/00470.png,470,"(128, 128)",linen,./emb/128/hilbert\linen\00470.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18044195 0.16139665 0.16457087 0.16743987 0.17067513 0.15547552]
./img/128/linen/00471.png,471,"(128, 128)",linen,./emb/128/hilbert\linen\00471.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17775607 0.16469296 0.16438774 0.16982053 0.16951532 0.15382737]
./img/128/linen/00472.png,472,"(128, 128)",linen,./emb/128/hilbert\linen\00472.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1478452  0.17867171 0.17977048 0.17696252 0.17806129 0.1386888 ]
./img/128/linen/00473.png,473,"(128, 128)",linen,./emb/128/hilbert\linen\00473.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.13862776 0.18642412 0.18221218 0.18416555 0.17989257 0.12867782]
./img/128/linen/00474.png,474,"(128, 128)",linen,./emb/128/hilbert\linen\00474.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.14949335 0.17824441 0.17909901 0.17397143 0.17482603 0.14436577]
./img/128/linen/00475.png,475,"(128, 128)",linen,./emb/128/hilbert\linen\00475.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.15437675 0.17641314 0.17323892 0.17757295 0.17445977 0.14393847]
./img/128/linen/00476.png,476,"(128, 128)",linen,./emb/128/hilbert\linen\00476.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.17445977 0.16713466 0.16628006 0.1643267  0.1634721  0.1643267 ]
./img/128/linen/00477.png,477,"(128, 128)",linen,./emb/128/hilbert\linen\00477.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.18025882 0.16200708 0.16353315 0.16463191 0.16621902 0.16335002]
./img/128/linen/00478.png,478,"(128, 128)",linen,./emb/128/hilbert\linen\00478.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.14564766 0.18160176 0.18434868 0.17775607 0.18050299 0.13014284]
./img/128/linen/00479.png,479,"(128, 128)",linen,./emb/128/hilbert\linen\00479.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.15047003 0.18184593 0.18111342 0.17598584 0.17525333 0.13533146]
./img/128/linen/00480.png,480,"(128, 128)",linen,./emb/128/hilbert\linen\00480.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.14937126 0.1820901  0.17757295 0.1812355  0.17665731 0.13307288]
./img/128/linen/00481.png,481,"(128, 128)",linen,./emb/128/hilbert\linen\00481.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.14113051 0.18703455 0.18605787 0.1841045  0.18306678 0.11860579]
./img/128/linen/00482.png,482,"(128, 128)",linen,./emb/128/hilbert\linen\00482.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.13545355 0.18929313 0.19063606 0.18160176 0.1829447  0.12007081]
./img/128/linen/00483.png,483,"(128, 128)",linen,./emb/128/hilbert\linen\00483.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1515688  0.17745086 0.17769503 0.17684043 0.17714565 0.13929923]
./img/128/linen/00484.png,484,"(128, 128)",linen,./emb/128/hilbert\linen\00484.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.15455988 0.17665731 0.17848859 0.17769503 0.17958735 0.13301184]
./img/128/linen/00485.png,485,"(128, 128)",linen,./emb/128/hilbert\linen\00485.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.16817238 0.17561958 0.17146869 0.16817238 0.16396044 0.15260652]
./img/128/linen/00486.png,486,"(128, 128)",linen,./emb/128/hilbert\linen\00486.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1750702  0.1689049  0.16566964 0.16542547 0.16225125 0.16267855]
./img/128/orange_peel/00487.png,487,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00487.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.31479673 0.11353925 0.11005982 0.1320962  0.12861677 0.20089122]
./img/128/orange_peel/00488.png,488,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00488.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.3141863  0.12287877 0.12031498 0.13820046 0.13563667 0.16878281]
./img/128/orange_peel/00489.png,489,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00489.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29001343 0.12770114 0.12458796 0.13697961 0.1338054  0.18691246]
./img/128/orange_peel/00490.png,490,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00490.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.31778782 0.12440483 0.12171896 0.14119155 0.13856672 0.15633012]
./img/128/orange_peel/00491.png,491,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00491.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.30289342 0.12953241 0.13057014 0.14351117 0.14448785 0.14900501]
